calendar_quarter,area_level,area_name,age_group,median,lower,upper
CY2017Q2,4,Chiradzulu,25-29,0.16885848922318436,0.14169723989140792,0.19938489077714333
CY2017Q2,4,Chiradzulu,30-34,0.13346443773441302,0.11094269003657292,0.1584673972460967
CY2017Q2,4,Chiradzulu,35-39,0.08639934083452608,0.07131203562930377,0.1028239962212692
CY2017Q2,4,Chiradzulu,40-44,0.045574182730108256,0.03591397422632471,0.05615370829817436
CY2017Q2,4,Chiradzulu,45-49,0.01775912495073448,0.012918565755369366,0.02311330915466018
CY2018Q2,4,Chiradzulu,15-19,0.1449426790559755,0.11345609723404858,0.17702753098200263
CY2018Q2,4,Chiradzulu,20-24,0.22155975841045253,0.1779203496928383,0.2672818701884606
CY2018Q2,4,Chiradzulu,25-29,0.17476167684909472,0.1405643373928116,0.21109940652964426
CY2018Q2,4,Chiradzulu,30-34,0.13901095285442436,0.11048748638494284,0.1678448698049206
CY2018Q2,4,Chiradzulu,35-39,0.08966971056619788,0.07134303895732688,0.1093204983984514
CY2018Q2,4,Chiradzulu,40-44,0.047311054556604476,0.03610698925507176,0.05994069758908588
CY2018Q2,4,Chiradzulu,45-49,0.018595977492287176,0.013114412029834979,0.024565745058711203
CY2019Q2,4,Chiradzulu,15-19,0.14657650814199594,0.11146353603010159,0.18412174102986553
CY2019Q2,4,Chiradzulu,20-24,0.22520360182354165,0.17500068476855352,0.27994998675368815
CY2019Q2,4,Chiradzulu,25-29,0.17836688923368288,0.1397785284541762,0.2205790061091461
CY2019Q2,4,Chiradzulu,30-34,0.14187953391329886,0.10971302181836848,0.1761937526252688
CY2019Q2,4,Chiradzulu,35-39,0.0917424850199517,0.07134037997333839,0.11493566220591037
CY2019Q2,4,Chiradzulu,40-44,0.049019750653068225,0.03661750050851997,0.06303378612501087
CY2019Q2,4,Chiradzulu,45-49,0.01934551578588299,0.013362419692571691,0.025817022069556512
CY2020Q2,4,Chiradzulu,15-19,0.14704072320231829,0.10900172692887651,0.1896685808372568
CY2020Q2,4,Chiradzulu,20-24,0.22729214222445804,0.17242162508106895,0.28830994570692864
CY2020Q2,4,Chiradzulu,25-29,0.18093550016307614,0.13788017687727772,0.22811697195417624
CY2020Q2,4,Chiradzulu,30-34,0.14407909240374794,0.10873341234868167,0.18204316424739225
CY2020Q2,4,Chiradzulu,35-39,0.09385931649510879,0.07084730033240158,0.11909678541037139
CY2020Q2,4,Chiradzulu,40-44,0.05044740079451315,0.036683171833867996,0.06539146303857343
CY2020Q2,4,Chiradzulu,45-49,0.01978986112745803,0.013399374763688025,0.026858200652466854
CY2000Q2,4,Blantyre,15-19,0.17072219466409538,0.15477252394756957,0.18705381396184834
CY2000Q2,4,Blantyre,20-24,0.2892949425282757,0.2665369989805696,0.31200889861282477
CY2000Q2,4,Blantyre,25-29,0.2468479371763218,0.22458591552873303,0.2696297165558362
CY2000Q2,4,Blantyre,30-34,0.20283231141295996,0.18214818795412588,0.2242119512449128
CY2000Q2,4,Blantyre,35-39,0.1298773241178519,0.11413948843719102,0.14568700860538292
CY2000Q2,4,Blantyre,40-44,0.06976680973946288,0.05765685874932425,0.08185457120072412
CY2000Q2,4,Blantyre,45-49,0.02858755513375979,0.02148494804585798,0.03615668558725317
CY2001Q2,4,Blantyre,15-19,0.15318562715080633,0.1390041957472118,0.16847373079300693
CY2001Q2,4,Blantyre,20-24,0.25641838650311854,0.23554554365314495,0.2771443939912359
CY2001Q2,4,Blantyre,25-29,0.2189777709287669,0.1991236097970324,0.24002167553237094
CY2001Q2,4,Blantyre,30-34,0.18337552480767505,0.16413465597773672,0.20351134602640344
CY2001Q2,4,Blantyre,35-39,0.1185031932722192,0.10377230050233822,0.13345562181912424
CY2001Q2,4,Blantyre,40-44,0.06326077555856688,0.052133955124464774,0.07457184385363802
CY2001Q2,4,Blantyre,45-49,0.025830049510370857,0.019399501318593165,0.03266333764167581
CY2002Q2,4,Blantyre,15-19,0.13963581620987386,0.12613215321335347,0.15324187805747913
CY2002Q2,4,Blantyre,20-24,0.2353131817640108,0.2158894788410107,0.2560281677898648
CY2002Q2,4,Blantyre,25-29,0.20516743622242462,0.18592378690734607,0.22504131036713276
CY2002Q2,4,Blantyre,30-34,0.17349107119873042,0.15540920614098777,0.19245109793006873
CY2002Q2,4,Blantyre,35-39,0.11227872692597826,0.09844881166738959,0.12643476074124518
CY2002Q2,4,Blantyre,40-44,0.05933172232712063,0.049076417669415374,0.07013456855838039
CY2002Q2,4,Blantyre,45-49,0.024074310963606543,0.018109679893264265,0.03055552801293663
CY2003Q2,4,Blantyre,15-19,0.17211413876167747,0.15606072168674678,0.1885185576977656
CY2003Q2,4,Blantyre,20-24,0.2887444582346732,0.2660022396923639,0.31234956520637325
CY2003Q2,4,Blantyre,25-29,0.24725847682636837,0.2255693849185086,0.26987580545964673
CY2003Q2,4,Blantyre,30-34,0.20692329380236107,0.18605829491761283,0.22860470779905773
CY2003Q2,4,Blantyre,35-39,0.1325071528052198,0.11671726258834765,0.14912293845683922
CY2003Q2,4,Blantyre,40-44,0.06865888803266573,0.05685935191694498,0.08086450991678272
CY2003Q2,4,Blantyre,45-49,0.027578051771651322,0.0207006905432406,0.03489076371024149
CY2004Q2,4,Blantyre,15-19,0.17256748031285757,0.15594750558104237,0.19001956224746502
CY2004Q2,4,Blantyre,20-24,0.28908084296271885,0.26549645204034233,0.31251857704622754
CY2004Q2,4,Blantyre,25-29,0.2529925516668504,0.2302480803907482,0.2768813048067999
CY2004Q2,4,Blantyre,30-34,0.21366667880825452,0.19235761139273566,0.23651381115707187
CY2004Q2,4,Blantyre,35-39,0.13733239555184126,0.12102171950347808,0.15554901202015464
CY2004Q2,4,Blantyre,40-44,0.07030471902276039,0.058025860614969074,0.08257779504040218
CY2004Q2,4,Blantyre,45-49,0.02770637482526398,0.02092915606429491,0.035176358757054216
CY2005Q2,4,Blantyre,15-19,0.1626885967488087,0.14714330191581254,0.17922760240865787
CY2005Q2,4,Blantyre,20-24,0.2699817277954888,0.24753351714741642,0.2927249256777557
CY2005Q2,4,Blantyre,25-29,0.233585792964824,0.21195498691743928,0.2565685960302896
CY2005Q2,4,Blantyre,30-34,0.19728343180212368,0.1775092190845908,0.21841401498680205
CY2005Q2,4,Blantyre,35-39,0.12772363635107303,0.11199687050636564,0.14366626962274004
CY2005Q2,4,Blantyre,40-44,0.06423529859325908,0.053001603481816775,0.0755905783245104
CY2005Q2,4,Blantyre,45-49,0.025479470228348865,0.01915442824742434,0.03224124431926268
CY2006Q2,4,Blantyre,15-19,0.15247651958138575,0.13817702596714218,0.16745715617226017
CY2006Q2,4,Blantyre,20-24,0.2509096900750918,0.22992287723880991,0.2718729908278016
CY2006Q2,4,Blantyre,25-29,0.21712717246571966,0.19709190474381788,0.23798604006852936
CY2006Q2,4,Blantyre,30-34,0.18484650743584408,0.16582101782619657,0.20433423874064688
CY2006Q2,4,Blantyre,35-39,0.1206931701857346,0.10606185023868998,0.1358827473730877
CY2006Q2,4,Blantyre,40-44,0.06060476097222839,0.050010330290759575,0.07152908816485555
CY2006Q2,4,Blantyre,45-49,0.02405555605158028,0.01813930032069823,0.030366600525272486
CY2007Q2,4,Blantyre,15-19,0.1536329369930711,0.13936937327613533,0.1690251862734987
CY2007Q2,4,Blantyre,20-24,0.2542169134856235,0.23380329948761383,0.27553673071653834
CY2007Q2,4,Blantyre,25-29,0.22052082517291643,0.2007179794204735,0.24167756953428357
CY2007Q2,4,Blantyre,30-34,0.18860866220552946,0.17004933586460177,0.20733843912810537
CY2007Q2,4,Blantyre,35-39,0.12430380664841441,0.109586933457574,0.1399149834009217
CY2007Q2,4,Blantyre,40-44,0.06261592156249732,0.05167178773169669,0.07330635258039761
CY2007Q2,4,Blantyre,45-49,0.02466946229474601,0.018592915267560035,0.031104463444580937
CY2008Q2,4,Blantyre,15-19,0.14682525240028538,0.13305355586046932,0.16101595359596602
CY2008Q2,4,Blantyre,20-24,0.24671733900719522,0.22730043855518123,0.2668861543824299
CY2008Q2,4,Blantyre,25-29,0.21335301211322188,0.19499406053671206,0.23298155373396892
CY2008Q2,4,Blantyre,30-34,0.18320371828399262,0.16538325140821358,0.2018669847789673
CY2008Q2,4,Blantyre,35-39,0.12141072272480766,0.10694862155330964,0.13599312426239615
CY2008Q2,4,Blantyre,40-44,0.06042275347198571,0.05001506957203057,0.07100052145968251
CY2008Q2,4,Blantyre,45-49,0.02382890989761134,0.017930355651315632,0.030054717573392797
CY2009Q2,4,Blantyre,15-19,0.13958438261236644,0.12651976275652418,0.15300617208922648
CY2009Q2,4,Blantyre,20-24,0.2408741366641253,0.22189075907649483,0.26035246681312807
CY2009Q2,4,Blantyre,25-29,0.20784071761952919,0.19048910025217386,0.2265524640442933
CY2009Q2,4,Blantyre,30-34,0.1809285987589384,0.1632467262540448,0.19959661435371667
CY2009Q2,4,Blantyre,35-39,0.11913271086590019,0.10504350559282484,0.13337561261082775
CY2009Q2,4,Blantyre,40-44,0.0580139374855028,0.048117132728500364,0.06797407849203914
CY2009Q2,4,Blantyre,45-49,0.0227460507365866,0.017139108924876714,0.028722842223795658
CY2010Q2,4,Blantyre,15-19,0.1396773059778946,0.12659347810539195,0.1531228669596144
CY2010Q2,4,Blantyre,20-24,0.24096425213344574,0.22192211446920274,0.260313674549251
CY2010Q2,4,Blantyre,25-29,0.2056291944921842,0.187600461376051,0.22414110284438002
CY2010Q2,4,Blantyre,30-34,0.17461943192274237,0.15753680290294927,0.19318749475704697
CY2010Q2,4,Blantyre,35-39,0.11127457873474744,0.09798251080954654,0.12490896601818707
CY2010Q2,4,Blantyre,40-44,0.05341543679041773,0.04427487877877159,0.06268282836749309
CY2010Q2,4,Blantyre,45-49,0.02077045769285201,0.015611665762378097,0.026508870888145242
CY2011Q2,4,Blantyre,15-19,0.14002599527345572,0.1260000547748006,0.15421742817239373
CY2011Q2,4,Blantyre,20-24,0.23929076790088277,0.21920469554937608,0.25930934578099635
CY2011Q2,4,Blantyre,25-29,0.20138514565738896,0.18368437538436688,0.2211056845668189
CY2011Q2,4,Blantyre,30-34,0.16982304599265186,0.15260824119264849,0.18750014950081756
CY2011Q2,4,Blantyre,35-39,0.10552269801201541,0.09253857593575768,0.11895791917763276
CY2011Q2,4,Blantyre,40-44,0.05020708313960008,0.041717319941428965,0.059125658109291046
CY2011Q2,4,Blantyre,45-49,0.01969725654576491,0.014724463864724958,0.025136034759363747
CY2012Q2,4,Blantyre,15-19,0.1397598190276258,0.12595555835550648,0.153860425766275
CY2012Q2,4,Blantyre,20-24,0.23892565738681443,0.21859187926850382,0.25951591769591875
CY2012Q2,4,Blantyre,25-29,0.19920952105951212,0.18126082308966746,0.21844765133205063
CY2012Q2,4,Blantyre,30-34,0.16429477701900938,0.147693965135841,0.1815960544228657
CY2012Q2,4,Blantyre,35-39,0.10139478631870219,0.08885011818449441,0.11445974135945979
CY2012Q2,4,Blantyre,40-44,0.04818772176191248,0.04001883284457533,0.056598734828273656
CY2012Q2,4,Blantyre,45-49,0.018974415148587435,0.014170110252844877,0.024133441849322992
CY2013Q2,4,Blantyre,15-19,0.1307297592223959,0.11721232784082987,0.14373154780708094
CY2013Q2,4,Blantyre,20-24,0.2212928970189229,0.2018253384034656,0.2412474973730481
CY2013Q2,4,Blantyre,25-29,0.18320625721462735,0.16627426872990222,0.2014185339184252
CY2013Q2,4,Blantyre,30-34,0.1510598273542524,0.1354871364444266,0.16717249510857854
CY2013Q2,4,Blantyre,35-39,0.09334788447722939,0.08151787356671773,0.10583208756596736
CY2013Q2,4,Blantyre,40-44,0.04417608969357288,0.036336895113798034,0.05183820447273131
CY2013Q2,4,Blantyre,45-49,0.017240040011258548,0.012900577216670461,0.021974564191354025
CY2014Q2,4,Blantyre,15-19,0.12824314761950245,0.11507854374417155,0.14182299245130292
CY2014Q2,4,Blantyre,20-24,0.21300807398166188,0.19330609113283084,0.23294099111909314
CY2014Q2,4,Blantyre,25-29,0.17440624350530054,0.1573233068132905,0.19178978036586464
CY2014Q2,4,Blantyre,30-34,0.14167408496961056,0.12664991247607837,0.15781769734392792
CY2014Q2,4,Blantyre,35-39,0.08665366314340464,0.0752213977360195,0.09838615385537879
CY2014Q2,4,Blantyre,40-44,0.04058142800498911,0.03333756071875954,0.04785465484060049
CY2014Q2,4,Blantyre,45-49,0.01586979877274631,0.011821231129081386,0.02011204597987299
CY2015Q2,4,Blantyre,15-19,0.1247894283703627,0.11117494378383379,0.13879489229537395
CY2015Q2,4,Blantyre,20-24,0.2032451877457176,0.18367610180323174,0.22317982981581724
CY2015Q2,4,Blantyre,25-29,0.1651149666221896,0.14779299590295433,0.183163179328823
CY2015Q2,4,Blantyre,30-34,0.13416480273082318,0.11911313578533766,0.1499749688568784
CY2015Q2,4,Blantyre,35-39,0.08149499290142062,0.0703569469047287,0.09306898921592187
CY2015Q2,4,Blantyre,40-44,0.038395315072219785,0.03157414729012279,0.04545844984284406
CY2015Q2,4,Blantyre,45-49,0.015020851719467848,0.011143427826315042,0.01918390454937388
CY2016Q2,4,Blantyre,15-19,0.12547059497923535,0.10825923535770199,0.1426184650909218
CY2016Q2,4,Blantyre,20-24,0.2040454884405281,0.17975890370808856,0.22989932122295537
CY2016Q2,4,Blantyre,25-29,0.16658532069545287,0.14514082481884333,0.18877364108893652
CY2016Q2,4,Blantyre,30-34,0.13427975569271294,0.1168199047157986,0.15332288464966634
CY2016Q2,4,Blantyre,35-39,0.08139108140391241,0.06874573608754968,0.09530992509621199
CY2016Q2,4,Blantyre,40-44,0.038890170335573966,0.031226333206539177,0.046886261761692825
CY2016Q2,4,Blantyre,45-49,0.015261214612719102,0.01106960858362593,0.019814051836595938
CY2017Q2,4,Blantyre,15-19,0.1272881440489566,0.10404664120878215,0.1524505901335969
CY2017Q2,4,Blantyre,20-24,0.20900484264895486,0.17329823553586118,0.24729114013876133
CY2017Q2,4,Blantyre,25-29,0.17063408550967205,0.14122667711198733,0.2030329165109877
CY2017Q2,4,Blantyre,30-34,0.1389617382648333,0.11446938645651152,0.164998603253302
CY2017Q2,4,Blantyre,35-39,0.08439678449934816,0.06808821747143298,0.10240852477205187
CY2017Q2,4,Blantyre,40-44,0.04045668184501533,0.031050952108971637,0.05077339645175607
CY2017Q2,4,Blantyre,45-49,0.015949382163483385,0.01112716572754863,0.021319811308204272
CY2018Q2,4,Blantyre,15-19,0.13039456984242248,0.10248072500265021,0.1606310942459882
CY2018Q2,4,Blantyre,20-24,0.21544873192473726,0.17125307187019248,0.2613505918357678
CY2018Q2,4,Blantyre,25-29,0.17602143189870523,0.1403210834998515,0.21460674338509966
CY2018Q2,4,Blantyre,30-34,0.14377323811992798,0.11406583223034167,0.17454522134217038
CY2018Q2,4,Blantyre,35-39,0.08762946781788933,0.06867155385130072,0.10813110218171082
CY2018Q2,4,Blantyre,40-44,0.04231334214532563,0.03146126232374501,0.05386041740722848
CY2018Q2,4,Blantyre,45-49,0.01668014703783507,0.0112797642931867,0.022644250770545764
CY2019Q2,4,Blantyre,15-19,0.1316429213606234,0.10114191011766896,0.16610798765122844
CY2019Q2,4,Blantyre,20-24,0.2192206024919332,0.17022672903685013,0.2709175240404558
CY2019Q2,4,Blantyre,25-29,0.18100448219036952,0.14003147344725675,0.2229226330081634
CY2019Q2,4,Blantyre,30-34,0.1463833290052245,0.11398735612082413,0.18193649597551892
CY2019Q2,4,Blantyre,35-39,0.09004031629701216,0.0690935641365999,0.11283104832145893
CY2019Q2,4,Blantyre,40-44,0.043626427584192606,0.03201126521902052,0.056318483930288335
CY2019Q2,4,Blantyre,45-49,0.017224634807302935,0.011594415269403933,0.02359531882497081
CY2020Q2,4,Blantyre,15-19,0.1326138056335315,0.09899542217444682,0.17095168545906406
CY2020Q2,4,Blantyre,20-24,0.2199698778776925,0.16793182891203562,0.2786589999020802
CY2020Q2,4,Blantyre,25-29,0.18298085851126814,0.1387914087380714,0.22979897142390465
CY2020Q2,4,Blantyre,30-34,0.1485943518416007,0.11251605675586136,0.18840187136312958
CY2020Q2,4,Blantyre,35-39,0.09135678950435944,0.06858358340294043,0.11696275973173287
CY2020Q2,4,Blantyre,40-44,0.04474891696923197,0.03208404372579173,0.05840624769711938
CY2020Q2,4,Blantyre,45-49,0.01776359419305165,0.011619041099354483,0.02453858602699167
CY2000Q2,4,Blantyre City,15-19,0.1342762669425214,0.12343695612349512,0.14534986180464518
CY2000Q2,4,Blantyre City,20-24,0.22763950118983411,0.21099231396193574,0.24375593668370032
CY2000Q2,4,Blantyre City,25-29,0.19561207981798465,0.1801541455746537,0.21158682496196174
CY2000Q2,4,Blantyre City,30-34,0.1467455133784125,0.13320547399302643,0.16137780313519492
CY2000Q2,4,Blantyre City,35-39,0.09455667515364471,0.08367992017986937,0.1057513396567391
CY2000Q2,4,Blantyre City,40-44,0.04942328401284137,0.04087856538348239,0.05813861595010307
CY2000Q2,4,Blantyre City,45-49,0.020153429359330816,0.01510510668720769,0.025773213676461276
CY2001Q2,4,Blantyre City,15-19,0.1214002373160065,0.11162615833244209,0.13097081612703793
CY2001Q2,4,Blantyre City,20-24,0.20212550895268674,0.18730010692451818,0.21704347460441956
CY2001Q2,4,Blantyre City,25-29,0.17406668472740522,0.16003296939691217,0.18935684170566794
CY2001Q2,4,Blantyre City,30-34,0.13335329962492085,0.12060459135865838,0.14683416683976142
CY2001Q2,4,Blantyre City,35-39,0.08653571897378899,0.0765772442519805,0.09696989324696044
CY2001Q2,4,Blantyre City,40-44,0.044877000945992965,0.03711020460777563,0.05310880526651783
CY2001Q2,4,Blantyre City,45-49,0.018308630863476297,0.013616828221425115,0.023442950064118676
CY2002Q2,4,Blantyre City,15-19,0.10997193498711397,0.10102555497199078,0.11878686288118989
CY2002Q2,4,Blantyre City,20-24,0.18524033739951282,0.17214942622479104,0.19895251312093945
CY2002Q2,4,Blantyre City,25-29,0.16277484524948194,0.14985033226429922,0.17602906219614822
CY2002Q2,4,Blantyre City,30-34,0.1257357464437162,0.11420891078458041,0.13805312040791967
CY2002Q2,4,Blantyre City,35-39,0.08149977680994103,0.07261064753214143,0.09139774162892651
CY2002Q2,4,Blantyre City,40-44,0.042245908303155735,0.034968747322790456,0.04966787883066788
CY2002Q2,4,Blantyre City,45-49,0.017020255471227687,0.012652191650177964,0.02190260378459589
CY2003Q2,4,Blantyre City,15-19,0.13398560579343546,0.12293191996851979,0.1453724665524139
CY2003Q2,4,Blantyre City,20-24,0.22494323058581991,0.20921840065004393,0.24090861006973469
CY2003Q2,4,Blantyre City,25-29,0.19407243660663387,0.17947699418603902,0.20941041642643737
CY2003Q2,4,Blantyre City,30-34,0.14887189889225305,0.13484057860318538,0.16289023507149325
CY2003Q2,4,Blantyre City,35-39,0.09544216611033819,0.08497455013736796,0.10690390413476825
CY2003Q2,4,Blantyre City,40-44,0.04834445040626845,0.04001761795049294,0.05673856356919271
CY2003Q2,4,Blantyre City,45-49,0.01932925218533927,0.014355814589621499,0.02468949290952662
CY2004Q2,4,Blantyre City,15-19,0.13399432780462567,0.12338961630124792,0.14499747991326414
CY2004Q2,4,Blantyre City,20-24,0.22398021096765774,0.20856597363289828,0.2396103688131421
CY2004Q2,4,Blantyre City,25-29,0.1978975233790072,0.1826166803412737,0.2139718489764662
CY2004Q2,4,Blantyre City,30-34,0.15304880523086406,0.13864189018728368,0.16812413293149148
CY2004Q2,4,Blantyre City,35-39,0.09936122660841962,0.08797817345612054,0.11089501272182427
CY2004Q2,4,Blantyre City,40-44,0.04920581883221745,0.04083908716562862,0.05757547486941535
CY2004Q2,4,Blantyre City,45-49,0.01939368154369784,0.01447230356939294,0.024804170329252445
CY2005Q2,4,Blantyre City,15-19,0.12611499007949878,0.11581282136929644,0.13720339349808963
CY2005Q2,4,Blantyre City,20-24,0.2090413708096479,0.19454153738834323,0.22401275991047231
CY2005Q2,4,Blantyre City,25-29,0.18277234376394993,0.16807660303317945,0.19803126691772638
CY2005Q2,4,Blantyre City,30-34,0.1414062880319008,0.12819512336235558,0.15483839713683775
CY2005Q2,4,Blantyre City,35-39,0.0915026627643483,0.08120148858947926,0.10251658826889412
CY2005Q2,4,Blantyre City,40-44,0.0448930298901981,0.03709105771848317,0.05286126114063042
CY2005Q2,4,Blantyre City,45-49,0.017611617340199642,0.013162986782762169,0.02279521846262208
CY2006Q2,4,Blantyre City,15-19,0.11715192558281251,0.10808368146865423,0.12674413739640014
CY2006Q2,4,Blantyre City,20-24,0.19245279279817926,0.17972980885789325,0.20566851939507558
CY2006Q2,4,Blantyre City,25-29,0.16830070117702223,0.15528369176145698,0.18175684777648807
CY2006Q2,4,Blantyre City,30-34,0.13069773313890776,0.11914775784771603,0.1430893535609391
CY2006Q2,4,Blantyre City,35-39,0.08603374440920739,0.0761365308943064,0.09619953016005071
CY2006Q2,4,Blantyre City,40-44,0.04185610460730094,0.03468041058272663,0.04959226880941638
CY2006Q2,4,Blantyre City,45-49,0.016711107726787897,0.012346855924767867,0.021302521307266353
CY2007Q2,4,Blantyre City,15-19,0.11714632104504175,0.10786406531142474,0.12674549234597024
CY2007Q2,4,Blantyre City,20-24,0.19343827397876734,0.18105976500693857,0.20618902405586562
CY2007Q2,4,Blantyre City,25-29,0.16951996520385756,0.15657398869064124,0.1826982556928982
CY2007Q2,4,Blantyre City,30-34,0.1319128050139594,0.12051619910494218,0.1442131525435915
CY2007Q2,4,Blantyre City,35-39,0.08779526174379579,0.07801371916193726,0.09795472905569715
CY2007Q2,4,Blantyre City,40-44,0.04279292216314801,0.03547406332486284,0.05034299325231598
