area_id,sex,age_group,calendar_quarter,art_current,art_new
MWI_4_22,both,Y000_014,CY2014Q1,1291,65
MWI_4_22,both,Y015_999,CY2014Q1,20220,1015
MWI_4_22,both,Y000_014,CY2014Q2,1373,82
MWI_4_22,both,Y015_999,CY2014Q2,21518,1290
MWI_4_22,both,Y000_014,CY2014Q3,1442,82
MWI_4_22,both,Y015_999,CY2014Q3,22592,1277
MWI_4_22,both,Y000_014,CY2014Q4,1503,70
MWI_4_22,both,Y015_999,CY2014Q4,23539,1089
MWI_4_22,both,Y000_014,CY2015Q1,1558,64
MWI_4_22,both,Y015_999,CY2015Q1,24415,1009
MWI_4_22,both,Y000_014,CY2015Q2,1608,69
MWI_4_22,both,Y015_999,CY2015Q2,25188,1076
MWI_4_22,both,Y000_014,CY2015Q3,1629,72
MWI_4_22,both,Y015_999,CY2015Q3,25515,1125
MWI_4_22,both,Y000_014,CY2015Q4,1679,66
MWI_4_22,both,Y015_999,CY2015Q4,26300,1026
MWI_4_22,both,Y000_014,CY2016Q1,1720,71
MWI_4_22,both,Y015_999,CY2016Q1,26950,1117
MWI_4_22,both,Y000_014,CY2016Q2,1806,77
MWI_4_22,both,Y015_999,CY2016Q2,28288,1213
MWI_4_22,both,Y000_014,CY2016Q3,1894,121
MWI_4_22,both,Y015_999,CY2016Q3,29676,1899
MWI_4_22,both,Y000_014,CY2016Q4,1955,78
MWI_4_22,both,Y015_999,CY2016Q4,30635,1215
MWI_4_22,both,Y000_014,CY2017Q1,2030,97
MWI_4_22,both,Y015_999,CY2017Q1,31808,1512
MWI_4_22,both,Y000_014,CY2017Q2,2085,89
MWI_4_22,both,Y015_999,CY2017Q2,32665,1397
MWI_4_22,both,Y000_014,CY2017Q3,2139,111
MWI_4_22,both,Y015_999,CY2017Q3,33503,1743
MWI_4_22,both,Y000_014,CY2017Q4,2199,107
MWI_4_22,both,Y015_999,CY2017Q4,34454,1673
MWI_4_22,both,Y000_014,CY2018Q1,2276,129
MWI_4_22,both,Y015_999,CY2018Q1,35663,2024
MWI_4_22,both,Y000_014,CY2018Q2,2283,88
MWI_4_22,both,Y015_999,CY2018Q2,35775,1372
MWI_4_22,both,Y000_014,CY2018Q3,2337,91
MWI_4_22,both,Y015_999,CY2018Q3,36610,1429
MWI_4_22,both,Y000_014,CY2018Q4,2340,82
MWI_4_22,both,Y015_999,CY2018Q4,36660,1281
MWI_4_21,both,Y000_014,CY2011Q1,728,67
MWI_4_21,both,Y015_999,CY2011Q1,11404,1045
MWI_4_21,both,Y000_014,CY2011Q2,780,55
MWI_4_21,both,Y015_999,CY2011Q2,12227,862
MWI_4_21,both,Y000_014,CY2011Q3,782,65
MWI_4_21,both,Y015_999,CY2011Q3,12251,1016
MWI_4_21,both,Y000_014,CY2011Q4,606,63
MWI_4_21,both,Y015_999,CY2011Q4,9488,985
MWI_4_21,both,Y000_014,CY2012Q1,589,58
MWI_4_21,both,Y015_999,CY2012Q1,9224,908
MWI_4_21,both,Y000_014,CY2012Q2,589,45
MWI_4_21,both,Y015_999,CY2012Q2,9220,705
MWI_4_21,both,Y000_014,CY2012Q3,590,41
MWI_4_21,both,Y015_999,CY2012Q3,9238,643
MWI_4_21,both,Y000_014,CY2012Q4,593,35
MWI_4_21,both,Y015_999,CY2012Q4,9288,544
MWI_4_21,both,Y000_014,CY2013Q1,608,40
MWI_4_21,both,Y015_999,CY2013Q1,9531,628
MWI_4_21,both,Y000_014,CY2013Q2,615,39
MWI_4_21,both,Y015_999,CY2013Q2,9637,610
MWI_4_21,both,Y000_014,CY2013Q3,627,35
MWI_4_21,both,Y015_999,CY2013Q3,9831,547
MWI_4_21,both,Y000_014,CY2013Q4,629,29
MWI_4_21,both,Y015_999,CY2013Q4,9859,460
MWI_4_21,both,Y000_014,CY2014Q1,641,32
MWI_4_21,both,Y015_999,CY2014Q1,10049,504
MWI_4_21,both,Y000_014,CY2014Q2,659,40
MWI_4_21,both,Y015_999,CY2014Q2,10325,619
MWI_4_21,both,Y000_014,CY2014Q3,693,39
MWI_4_21,both,Y015_999,CY2014Q3,10850,614
MWI_4_21,both,Y000_014,CY2014Q4,701,32
MWI_4_21,both,Y015_999,CY2014Q4,10976,509
MWI_4_21,both,Y000_014,CY2015Q1,709,29
MWI_4_21,both,Y015_999,CY2015Q1,11115,460
MWI_4_21,both,Y000_014,CY2015Q2,721,31
MWI_4_21,both,Y015_999,CY2015Q2,11292,482
MWI_4_21,both,Y000_014,CY2015Q3,732,32
MWI_4_21,both,Y015_999,CY2015Q3,11464,506
MWI_4_21,both,Y000_014,CY2015Q4,731,29
MWI_4_21,both,Y015_999,CY2015Q4,11457,447
MWI_4_21,both,Y000_014,CY2016Q1,740,31
MWI_4_21,both,Y015_999,CY2016Q1,11587,480
MWI_4_21,both,Y000_014,CY2016Q2,745,32
MWI_4_21,both,Y015_999,CY2016Q2,11677,501
MWI_4_21,both,Y000_014,CY2016Q3,777,50
MWI_4_21,both,Y015_999,CY2016Q3,12165,778
MWI_4_21,both,Y000_014,CY2016Q4,784,31
MWI_4_21,both,Y015_999,CY2016Q4,12285,487
MWI_4_21,both,Y000_014,CY2017Q1,785,37
MWI_4_21,both,Y015_999,CY2017Q1,12303,586
MWI_4_21,both,Y000_014,CY2017Q2,795,34
MWI_4_21,both,Y015_999,CY2017Q2,12457,532
MWI_4_21,both,Y000_014,CY2017Q3,807,42
MWI_4_21,both,Y015_999,CY2017Q3,12639,658
MWI_4_21,both,Y000_014,CY2017Q4,832,40
MWI_4_21,both,Y015_999,CY2017Q4,13033,634
MWI_4_21,both,Y000_014,CY2018Q1,840,48
MWI_4_21,both,Y015_999,CY2018Q1,13157,746
MWI_4_21,both,Y000_014,CY2018Q2,846,32
MWI_4_21,both,Y015_999,CY2018Q2,13246,509
MWI_4_21,both,Y000_014,CY2018Q3,847,33
MWI_4_21,both,Y015_999,CY2018Q3,13262,517
MWI_4_21,both,Y000_014,CY2018Q4,842,29
MWI_4_21,both,Y015_999,CY2018Q4,13191,462
